auth_user_id,tipo_usuario,nombre,apellido,fecha_nacimiento,direccion,telefono,especialidad,consultorio
2388,doctor,Rodrigo,Chico,1957-03-12,"Via Pili Valera 14, La Coruña, 31385",+34824 44 87 24,Urología,Consultorio 5
2389,paciente,Camilo,Vaquero,1987-01-03,"Cañada de Clara Almeida 94, Teruel, 06285",+34877754465,,
2390,paciente,Mayte,Lorenzo,1961-05-14,"Paseo de Micaela Corral 40 Piso 0 , Huesca, 04313",+34 974 16 04 27,,
2391,administrativo,Patricia,Ledesma,1980-09-15,"Glorieta Lucas Vila 7 Piso 8 , Segovia, 03552",+34 885 820 906,,
2392,administrativo,Evaristo,Artigas,1961-11-16,"Cañada de Leandro Pelayo 84, Córdoba, 20671",+34 748 698 638,,
2393,doctor,Ulises,Cózar,1961-04-15,"Plaza Jennifer Chaves 906, Castellón, 12690",+34 941 261 656,Oncología,Consultorio 3
2394,administrativo,Xavier,Coello,1976-02-01,"C. Eustaquio Morera 3, Álava, 25526",+34681 965 932,,
2395,doctor,Nacho,Ruiz,1986-08-19,"Plaza Lorenzo Iglesias 677 Apt. 41 , Sevilla, 47783",+34984 200 977,Cardiología,Consultorio 2
2396,doctor,Maxi,Serra,1984-06-06,"Camino de Ciríaco Adán 609, Zamora, 35285",+34 882 98 77 33,Psiquiatría,Consultorio 5
2397,administrativo,Édgar,Álvaro,1977-03-31,"Alameda de Florentina Téllez 72 Apt. 23 , Lugo, 36647",+34 705 41 55 80,,
2398,administrativo,Jose Miguel,Pedro,1970-08-18,"Camino Leandra Barreda 54 Puerta 8 , Madrid, 08289",+34920 77 62 32,,
2399,paciente,Angelino,Perales,1969-03-16,"Via de Fito Arjona 12, Zaragoza, 34055",+34 739 543 180,,
2400,paciente,Brígida,Vazquez,1953-02-18,"Plaza Nazaret Cuervo 88 Puerta 6 , Murcia, 26111",+34832671400,,
2401,doctor,Herminio,Alcántara,1960-06-20,"Pasadizo Silvia Berrocal 7 Apt. 48 , Jaén, 11034",+34 845877698,Gastroenterología,Consultorio 9
2402,administrativo,Xiomara,Cano,1969-02-07,"C. Primitivo Vera 321 Piso 5 , Las Palmas, 44760",+34857 083 943,,
2403,administrativo,Daniela,Abella,1955-06-28,"Pasadizo de Carmelita Duarte 6, Huesca, 14782",+34873 577 019,,
2404,doctor,Heriberto,Fuertes,1985-10-13,"Paseo de Raimundo Hurtado 53, Ávila, 16524",+34 820 66 33 01,Gastroenterología,Consultorio 2
2405,administrativo,Guadalupe,Castrillo,1992-09-07,"Rambla de Áurea Herrero 23 Puerta 2 , Cantabria, 16423",+34923434307,,
2406,doctor,Maristela,Rubio,1987-07-21,"Pasadizo María Del Carmen Marcos 94 Puerta 4 , Valladolid, 14090",+34845763213,Urología,Consultorio 9
2407,doctor,Cayetano,Barranco,1973-01-06,"Callejón de Obdulia Corominas 27, Segovia, 46509",+34949 98 38 84,Oncología,Consultorio 1
2408,paciente,Lucila,Cárdenas,1990-05-14,"Pasadizo Javi Parejo 375 Puerta 9 , Cádiz, 07060",+34 845825111,,
2409,paciente,Elisa,Mercader,1965-12-09,"Urbanización de Anastasia Cuenca 421, Santa Cruz de Tenerife, 32023",+34 825 04 70 15,,
2410,paciente,Patricio,Sureda,1966-09-08,"Callejón de Vicenta Rebollo 673 Piso 9 , Huesca, 39231",+34973 94 17 31,,
2411,administrativo,Magdalena,Molins,1973-05-16,"Cañada de Sol Llorens 91 Piso 6 , Palencia, 04359",+34 803 391 051,,
2412,administrativo,Benita,Montserrat,1948-05-13,"Ronda de Aurora Atienza 749, Cádiz, 33004",+34 984687540,,
2413,administrativo,Angélica,Araujo,2000-12-16,"Acceso de Aristides Silva 30, Ourense, 48237",+34847268979,,
2414,doctor,Dolores,Solana,1987-08-25,"Cañada Angelina Villegas 2 Apt. 02 , Madrid, 08643",+34946 123 560,Pediatría,Consultorio 9
2415,paciente,Alejo,Prado,1997-01-07,"C. Manuelita Baena 8 Apt. 26 , Teruel, 36507",+34 974221462,,
2416,administrativo,María,Córdoba,1957-11-05,"Ronda de Reinaldo Juárez 29, Madrid, 43555",+34 987 32 36 64,,
2417,doctor,Silvestre,Hoz,1963-08-12,"C. Julio Alfaro 6, Castellón, 21045",+34 828647793,Psiquiatría,Consultorio 2
2418,administrativo,Buenaventura,Colom,1985-07-16,"Urbanización Edu Estrada 8 Piso 2 , Pontevedra, 15090",+34 928 89 64 90,,
2419,administrativo,Jose Luis,Gallego,1956-07-29,"Avenida Eva María Blanca 50, Badajoz, 28098",+34718 04 72 26,,
2420,administrativo,Isidro,Gisbert,1950-12-17,"Vial de Sebastián Bello 511, Valencia, 07008",+34 938 61 05 48,,
2421,paciente,Elena,Alfonso,2007-01-24,"Calle Agapito Gil 1 Piso 0 , Guadalajara, 20052",+34739240547,,
2422,doctor,Joel,Aguirre,1965-10-05,"Pasaje Mónica Zabala 45, Barcelona, 28233",+34803 22 06 26,Cardiología,Consultorio 7
2423,administrativo,Abilio,Bonilla,1944-08-15,"Plaza de Delia Llopis 507, Asturias, 23074",+34827 27 45 06,,
2424,paciente,Adriana,Alberola,1959-01-11,"Plaza Olalla Castillo 49, Girona, 18118",+34876216976,,
2425,paciente,Cosme,Villaverde,1945-09-05,"Camino de Fanny Rodríguez 27, Zaragoza, 16605",+34 986440454,,
2426,administrativo,José Mari,Catalá,1959-10-13,"Pasadizo Dionisio Parejo 3, Burgos, 17200",+34926 27 93 94,,
2427,paciente,José,Lopez,1982-06-14,"Vial Elisabet Peiró 2 Puerta 0 , Teruel, 34432",+34977 436 405,,
2428,administrativo,Paloma,Fortuny,1978-06-20,"Camino Elvira Almansa 41, Burgos, 31875",+34886418617,,
2429,administrativo,Amando,Ferrer,1986-11-29,"Ronda de Julio Ugarte 94 Puerta 5 , Segovia, 09415",+34 985 40 57 41,,
2430,doctor,Nayara,Plaza,1998-05-21,"Camino Etelvina Villena 30, La Rioja, 49599",+34 922600343,Endocrinología,Consultorio 9
2431,paciente,Marcelo,Herrero,1958-02-16,"Vial de Roque Ricart 27, Vizcaya, 19318",+34 978374458,,
2432,doctor,Lorenza,Mur,1980-07-23,"Cañada José Manuel Puente 23, Huelva, 42117",+34880908281,Dermatología,Consultorio 10
2433,paciente,María Fernanda,Mariño,1989-10-11,"Via de Victor Manuel Andres 65 Puerta 1 , Melilla, 28418",+34 981 813 439,,
2434,administrativo,Íñigo,Juan,1967-11-10,"Alameda de Clímaco Dominguez 5, Salamanca, 35964",+34 900588662,,
2435,doctor,Andrés,Fuertes,1947-08-08,"Vial Espiridión Ramis 19, Alicante, 36224",+34988323472,Endocrinología,Consultorio 6
2436,paciente,Jacinto,Río,1949-03-31,"Alameda de Abigaíl Campos 85, Murcia, 30139",+34 828333048,,
2437,paciente,Miguel Ángel,Baños,1957-11-27,"Cuesta Amor Barragán 36 Apt. 93 , Valladolid, 07938",+34942 22 74 38,,
2438,paciente,Encarnacion,Cabrera,1977-08-28,"Glorieta Venceslás Escudero 54 Puerta 2 , Valencia, 11551",+34 977 350 537,,
2439,administrativo,Rómulo,Flores,1986-04-07,"Vial de Juan Luis Ferrán 75 Apt. 51 , Ceuta, 19881",+34922191783,,
2440,paciente,Trinidad,Lamas,1976-08-31,"Via Nerea Hurtado 2 Piso 6 , Teruel, 12775",+34 973943208,,
2441,administrativo,Gabriela,Gámez,1984-08-03,"Vial de Marc Puente 22, Málaga, 07426",+34702 481 235,,
2442,doctor,Anacleto,Aguiló,1985-12-05,"Camino Genoveva Nieto 68, Asturias, 14847",+34 927772847,Ginecología,Consultorio 10
2443,paciente,Yolanda,Nuñez,1966-12-16,"Rambla Odalis Bernat 8 Piso 8 , Córdoba, 46884",+34886474779,,
2444,doctor,Moreno,Asenjo,1986-11-26,"C. de Cristian Bolaños 64 Piso 2 , Salamanca, 29256",+34 847849376,Traumatología,Consultorio 8
2445,paciente,Chus,Solsona,1961-02-21,"Vial de Eusebia Burgos 82 Apt. 18 , Melilla, 27670",+34803 437 261,,
2446,doctor,Elpidio,Porta,1956-04-27,"Avenida Viviana Correa 935 Piso 2 , Valladolid, 04351",+34821 03 40 84,Ginecología,Consultorio 8
2447,doctor,Hilda,Carretero,1964-05-20,"Rambla de Dionisio Izaguirre 1 Puerta 9 , Ourense, 05938",+34984 86 20 85,Cardiología,Consultorio 5
2448,paciente,Jose Angel,Pellicer,1946-10-12,"Pasaje de Armando Jiménez 7 Puerta 8 , Baleares, 19572",+34 984688962,,
2449,doctor,Paola,Martín,2000-08-22,"Rambla Jose Manuel Coca 593 Puerta 3 , Guadalajara, 33618",+34847679882,Pediatría,Consultorio 7
2450,administrativo,Feliciana,Sierra,1996-04-15,"Glorieta Leticia Caballero 91 Puerta 8 , Huesca, 17610",+34806077532,,
2451,doctor,Fabián,Bonet,2003-03-12,"Plaza de Serafina Alegre 44, Palencia, 21727",+34 885 21 46 03,Pediatría,Consultorio 3
2452,administrativo,Lupe,Alvarez,2001-05-02,"Paseo Kike Pombo 57, Toledo, 30474",+34 823834846,,
2453,paciente,Eugenio,Alcalde,1965-06-10,"Glorieta de Ciro Pulido 99 Puerta 9 , Badajoz, 47163",+34978 51 12 48,,
2454,paciente,Roberto,Ayala,1995-06-14,"Cuesta Adelina Barrio 1, Murcia, 05080",+34 845591279,,
2455,administrativo,Aristides,Linares,1986-05-23,"Camino de Angelita Cisneros 577, La Coruña, 39907",+34947 429 034,,
2456,doctor,Maxi,Maestre,1948-02-07,"Ronda Graciana Casas 37, Cuenca, 43305",+34737 092 875,Gastroenterología,Consultorio 8
2457,doctor,Irene,Navarro,1979-01-10,"Acceso de Angelino Ropero 6, Ourense, 16948",+34919 245 630,Oftalmología,Consultorio 2
2458,paciente,Martina,Villalobos,1946-11-16,"Ronda de Dulce Torrent 680, Melilla, 38397",+34822 69 33 21,,
2459,administrativo,Calisto,Montero,1980-08-21,"Paseo de Fermín Verdugo 213 Piso 8 , Málaga, 16394",+34975317620,,
2460,paciente,Jacobo,Rozas,1980-07-07,"Via de Almudena Saura 9, Álava, 36802",+34842 358 882,,
2461,doctor,Bibiana,Cuevas,1955-02-19,"Ronda Daniel Vizcaíno 340 Apt. 62 , Santa Cruz de Tenerife, 19028",+34 823090539,Gastroenterología,Consultorio 6
2462,paciente,Guillermo,Soria,1955-05-23,"Pasadizo de Claudia Santos 15 Piso 7 , Cáceres, 15617",+34 726 04 42 25,,
2463,paciente,Carla,Vizcaíno,1988-01-01,"Pasadizo Virgilio Bayo 3 Apt. 16 , Granada, 26636",+34941820725,,
2464,doctor,Saturnina,Asensio,1999-11-11,"C. Trinidad Figuerola 25 Piso 1 , Madrid, 26079",+34888 34 74 47,Ginecología,Consultorio 8
2465,administrativo,Ruth,Higueras,1961-07-20,"Pasadizo de Roque Pulido 38 Puerta 1 , Ciudad, 49182",+34842979320,,
2466,administrativo,Delfina,Cano,1975-06-03,"Ronda Bernardo Ramírez 48 Puerta 8 , Huesca, 41416",+34 946279663,,
2467,administrativo,Mariano,Bello,1964-03-05,"Cuesta Marita Pont 80, Lugo, 31769",+34941 606 641,,
2468,paciente,Abilio,Arnau,1955-07-12,"Cañada de Jacinto Gil 844 Apt. 09 , Castellón, 45644",+34822 366 421,,
2469,administrativo,Adalberto,Báez,1950-05-28,"Cuesta de Ovidio Mata 408, Valladolid, 40972",+34978 10 65 61,,
2470,paciente,Remigio,Puig,1986-10-15,"Paseo de Severo Isern 195 Apt. 33 , Sevilla, 22294",+34874 190 106,,
2471,administrativo,Brígida,Exposito,1981-10-06,"Glorieta César Bustamante 274, Albacete, 43681",+34807 50 00 49,,
2472,administrativo,Mariano,Cervera,1955-05-14,"Paseo Leyre Coronado 9, Lugo, 15808",+34982442511,,
2473,administrativo,Gertrudis,Sotelo,1979-01-15,"Pasadizo Wilfredo Moles 7, Baleares, 21188",+34 814 14 53 67,,
2474,administrativo,Merche,Sainz,1986-04-16,"Rambla Guadalupe Mas 55 Piso 4 , Granada, 48728",+34919 546 297,,
2475,doctor,Dora,Saura,1950-05-26,"Plaza de Blanca Guillen 57 Piso 2 , Badajoz, 43629",+34 951091436,Oncología,Consultorio 6
2476,administrativo,Calisto,Revilla,2006-11-12,"Camino de Purificación Franch 42 Piso 3 , Madrid, 01470",+34986 78 70 31,,
2477,paciente,Isaías,Barroso,1959-08-08,"Avenida de Florencia Vicente 74, Zaragoza, 06723",+34 806 90 75 41,,
2478,doctor,Áurea,Calvet,1966-03-02,"Calle de Manuel Diaz 77, Pontevedra, 27091",+34942298931,Pediatría,Consultorio 5
2479,administrativo,Albert,Tamarit,1984-04-17,"Vial de Marisa Mulet 50 Apt. 47 , Valladolid, 14624",+34 880 729 121,,
2480,doctor,Chucho,Mateu,1990-12-26,"Plaza Sarita Vicens 701, Jaén, 07529",+34 944 217 373,Oncología,Consultorio 8
2481,doctor,Ester,Marín,1957-12-11,"Glorieta de Luciano Gisbert 38, Albacete, 26020",+34 886884569,Neurología,Consultorio 8
2482,paciente,Blas,Llamas,1957-11-09,"Alameda de Emelina Guillen 8, Lugo, 22978",+34 921 77 12 02,,
2483,administrativo,Apolonia,Donoso,1984-06-25,"C. de Baudelio Estrada 44 Piso 3 , Zaragoza, 26621",+34902092598,,
2484,paciente,Vilma,Galan,1981-07-31,"Via de Edmundo Benavides 9, Guipúzcoa, 30682",+34 826087059,,
2485,administrativo,Calisto,Cases,1944-06-17,"C. Venceslás Calderón 810 Piso 8 , Burgos, 13395",+34878 27 88 67,,
2486,paciente,Adán,Jimenez,1993-11-12,"Acceso de Hermenegildo Gálvez 68, Santa Cruz de Tenerife, 23034",+34846 04 75 49,,
2487,paciente,Esther,Silva,1990-03-05,"Ronda Dalila Blanes 436 Piso 6 , Melilla, 41557",+34984 260 735,,
2488,paciente,Lourdes,Borrás,1957-03-12,"Cañada de Nando Ríos 3 Puerta 5 , Cáceres, 49449",+34 934 49 80 56,,
2489,paciente,Ariel,Hurtado,1944-09-27,"Pasadizo de Matías Saavedra 93, Badajoz, 40787",+34 803 50 05 76,,
2490,paciente,María José,Vizcaíno,1951-01-26,"C. Anastasia Pinilla 247, La Coruña, 13493",+34901097399,,
2491,doctor,Aránzazu,Clavero,1979-05-04,"Pasaje de Gerardo Castro 311, Granada, 30052",+34971 067 657,Cardiología,Consultorio 4
2492,paciente,Porfirio,Luís,1971-02-28,"Camino de Palmira Lillo 57, La Rioja, 48357",+34942 296 385,,
2493,administrativo,Sara,Correa,1946-03-02,"Pasadizo Emiliana Villalobos 469, Burgos, 09374",+34 981 373 106,,
2494,paciente,Macarena,Mendoza,2003-04-02,"Acceso María Pilar Diego 75, Huelva, 04795",+34 948 192 085,,
2495,doctor,Chelo,Valderrama,1996-07-08,"Alameda Casandra Verdugo 96 Apt. 31 , Tarragona, 13560",+34825710077,Oftalmología,Consultorio 5
2496,administrativo,Wálter,Cazorla,1979-08-02,"C. de Pelayo Calatayud 86 Puerta 8 , Soria, 32314",+34 947623842,,
2497,paciente,Francisco Javier,Dávila,1965-09-12,"Alameda de Marciano Márquez 89, Álava, 33490",+34847692602,,
2498,paciente,Alfonso,Costa,1944-11-23,"Camino de Abilio Barral 41, Salamanca, 39679",+34944 209 096,,
2499,doctor,Bonifacio,Sanz,1972-12-31,"Urbanización de Olimpia Carmona 37, Santa Cruz de Tenerife, 36327",+34902539792,Ginecología,Consultorio 8
2500,paciente,Tania,Marin,2004-04-24,"Vial Ciriaco Manzanares 3, Guipúzcoa, 29235",+34902442518,,
2501,paciente,Nicolás,Becerra,1977-08-08,"Ronda Alberto López 34 Piso 9 , Cáceres, 29639",+34 946 068 799,,
2502,administrativo,Pepita,Clavero,1992-05-25,"Via de Hortensia Hoyos 4, Ourense, 45274",+34849 82 89 44,,
2503,paciente,Rodolfo,Nicolau,1948-09-15,"Cañada de Juan Antonio Guzman 347 Piso 2 , Melilla, 06201",+34 845 82 75 73,,
2504,doctor,Lope,Rius,2006-11-16,"Rambla Andrea Jara 963 Apt. 90 , Jaén, 37305",+34980760526,Pediatría,Consultorio 2
2505,doctor,Osvaldo,Catalán,1974-07-05,"C. Palmira Ariza 40 Apt. 91 , Valladolid, 05599",+34 827 498 419,Gastroenterología,Consultorio 10
2506,administrativo,Vicenta,Pina,2003-01-11,"Pasaje de Federico Cobo 36, Valencia, 29386",+34815945522,,
2507,paciente,Macarena,Moreno,1979-07-21,"Paseo Rodolfo Villaverde 43 Piso 9 , Ávila, 36239",+34922 51 92 99,,
2508,paciente,Roberta,Real,1989-05-26,"Vial de Clara Gutierrez 84 Apt. 24 , Soria, 09494",+34 827 295 165,,
2509,administrativo,Pepe,Salamanca,1980-09-05,"Cañada Nicanor Rodriguez 810, Barcelona, 14228",+34927927505,,
2510,doctor,Tere,Ribera,2003-02-04,"C. Gaspar Asensio 1, Cáceres, 05609",+34 823131608,Traumatología,Consultorio 3
2511,administrativo,Roberto,Chico,1990-12-26,"Vial de Fátima Ibarra 592 Puerta 1 , Jaén, 15700",+34860 339 091,,
2512,doctor,Noemí,Benavent,2003-11-18,"Via de Florencia Matas 6, Badajoz, 12623",+34960303006,Dermatología,Consultorio 8
2513,paciente,Donato,Solís,2000-07-18,"Vial Aroa Valencia 246 Apt. 72 , Burgos, 19168",+34 945935651,,
2514,paciente,Leandro,Valls,1995-08-22,"Cañada Gervasio Berenguer 342, Cádiz, 31215",+34703 953 332,,
2515,doctor,Lorena,Arribas,2000-04-10,"Acceso de Gerónimo Benavides 6 Apt. 10 , Granada, 24358",+34920 28 17 71,Gastroenterología,Consultorio 3
2516,paciente,Luna,Granados,1946-10-28,"Urbanización Virginia Vázquez 70, Zaragoza, 12815",+34 715 97 32 47,,
2517,paciente,Danilo,Arnaiz,1996-08-21,"Avenida Selena Piñol 84, Asturias, 08917",+34920 991 436,,
2518,administrativo,Cleto,Parra,1957-01-30,"Via de Anita Sola 8, Soria, 38483",+34 928038118,,
2519,paciente,Iris,Blázquez,2000-02-22,"Avenida de Benjamín Tejera 702 Piso 2 , Teruel, 47404",+34838 240 706,,
2520,paciente,Sonia,Gutierrez,1964-02-13,"Camino de Chuy Guillen 940, Las Palmas, 10531",+34 944514122,,
2521,paciente,Ale,Barroso,1947-10-11,"Via de Lupe Canals 92 Puerta 3 , Zamora, 47568",+34 924 17 09 45,,
2522,doctor,Dora,Seco,1961-05-29,"Via Manu Alemany 419 Apt. 98 , Badajoz, 44753",+34926209654,Pediatría,Consultorio 3
2523,paciente,Filomena,Lloret,1957-12-03,"Via de Jordi Hurtado 4, Guipúzcoa, 34785",+34926 16 56 75,,
2524,paciente,Alicia,Muro,1951-02-04,"Vial Gabino Ibáñez 26, Zaragoza, 06413",+34979 80 92 30,,
2525,administrativo,Sabina,Gonzalo,1965-05-20,"Ronda Concepción Arranz 891 Puerta 1 , León, 31404",+34977 963 624,,
2526,administrativo,Alma,Alcázar,1946-06-11,"Camino de Mireia Salgado 21 Piso 2 , La Coruña, 26253",+34971768849,,
2527,administrativo,Anastasio,Téllez,1971-02-27,"Calle de Felipa Águila 34, Soria, 43213",+34977 724 322,,
2528,doctor,René,Roig,2000-04-07,"Rambla Joel Paniagua 88, Badajoz, 13961",+34914 73 68 96,Dermatología,Consultorio 2
2529,paciente,Flavio,Llanos,2005-07-04,"Alameda Marcio Cadenas 895 Puerta 5 , Castellón, 16929",+34 806 471 323,,
2530,paciente,Gema,Arteaga,1994-03-22,"Urbanización de Loreto Goñi 60 Piso 4 , Soria, 15638",+34 937032788,,
2531,administrativo,Marciano,Bellido,1959-11-02,"Rambla de Jordán Roldan 40, Jaén, 36464",+34928 25 47 18,,
2532,paciente,Cándido,Mendoza,1946-02-16,"Plaza de Maricruz Amorós 5, Asturias, 31978",+34901156593,,
2533,doctor,Jonatan,Benito,2000-07-09,"Pasadizo Artemio Melero 81, Madrid, 45830",+34986 899 496,Urología,Consultorio 8
2534,doctor,Zoraida,Garriga,1969-01-16,"Plaza Apolonia Rubio 85, Zamora, 03385",+34923378089,Oftalmología,Consultorio 9
2535,doctor,Ileana,Cepeda,1995-04-22,"Paseo de Eric Cruz 79, Ourense, 33855",+34 986 78 10 63,Oncología,Consultorio 2
2536,administrativo,Pastora,Mercader,1987-12-14,"Paseo de Diego Caballero 68, Ourense, 15458",+34 900569873,,
2537,administrativo,Mireia,Cadenas,1945-06-19,"C. Melisa Paniagua 8, Jaén, 11728",+34 886 45 81 80,,
2538,paciente,Marita,Azcona,1996-10-28,"Via de Bárbara Plaza 515 Puerta 4 , Guadalajara, 12267",+34987 405 690,,
2539,administrativo,Faustino,Gárate,2001-02-24,"C. Francisco Jose Pedraza 29 Apt. 53 , Vizcaya, 09879",+34987 92 75 24,,
2540,doctor,Moreno,Padilla,1999-07-09,"Avenida Noelia Sevillano 51, Burgos, 33330",+34982 64 89 67,Gastroenterología,Consultorio 10
2541,doctor,Belen,Rovira,1969-06-18,"Ronda Florencia Mir 6 Apt. 64 , Lugo, 50254",+34924639781,Gastroenterología,Consultorio 3
2542,administrativo,Leandra,Pou,1995-01-12,"Callejón Toño Samper 20 Puerta 5 , Córdoba, 36389",+34 971 773 295,,
2543,doctor,Pedro,Abascal,1977-03-07,"Plaza Sebastian Nicolau 23, Barcelona, 44418",+34 978295137,Psiquiatría,Consultorio 10
2544,paciente,Elodia,Ribes,1986-03-21,"Cuesta de Xavier Lucena 77 Piso 3 , Asturias, 18292",+34941 02 34 23,,
2545,doctor,Salomón,Madrid,1957-08-19,"Cañada de Severino Portero 387 Puerta 8 , Ávila, 15928",+34721347986,Cardiología,Consultorio 3
2546,administrativo,Rolando,Prada,1995-11-18,"Vial de Gervasio Lozano 2 Puerta 7 , Burgos, 31036",+34 986074312,,
2547,administrativo,Gabriel,Castro,1975-05-07,"Calle Ángel Herrera 75, Tarragona, 01050",+34942 523 732,,
2548,administrativo,Mariano,Baños,2000-09-03,"Plaza Emelina Vidal 259, Zaragoza, 25969",+34871 20 68 39,,
2549,doctor,Salvador,Aguilar,1956-04-18,"Vial de Gema Tomas 682 Piso 7 , Madrid, 02329",+34 983823953,Urología,Consultorio 6
2550,doctor,Pablo,Muro,1993-05-08,"Paseo Sandra Bosch 490, Castellón, 26595",+34 948 96 21 64,Psiquiatría,Consultorio 3
2551,paciente,Hipólito,Ríos,1964-05-10,"Pasaje Ximena Lucena 161 Apt. 81 , Las Palmas, 29587",+34 728 06 56 03,,
2552,administrativo,Humberto,Palacio,1954-01-17,"Cuesta Felicidad Velasco 29, Salamanca, 46314",+34922 128 044,,
2553,paciente,Jeremías,Beltrán,1981-08-20,"Cañada de Jonatan Vilanova 43, Asturias, 09616",+34 848 201 548,,
2554,administrativo,Chus,Martí,2002-02-08,"Callejón de Emperatriz Casas 52, Valencia, 05254",+34 927 423 642,,
2555,doctor,Moisés,Arroyo,1994-07-10,"Urbanización Jose Ramón Vives 8 Puerta 2 , Melilla, 03328",+34 985674477,Traumatología,Consultorio 1
2556,administrativo,Coral,Moll,1987-02-09,"Paseo Arcelia Nicolás 18, Melilla, 29436",+34 860 34 43 32,,
2557,doctor,Dionisia,Segovia,1961-10-02,"Plaza Pastora Elías 16, Asturias, 33939",+34 710 674 489,Gastroenterología,Consultorio 7
2558,paciente,Armando,Martí,1976-12-05,"Pasadizo de Mar Barral 213, Asturias, 37834",+34 741 18 12 77,,
2559,paciente,Dan,Sacristán,2001-09-06,"C. Joel Gisbert 16, Zaragoza, 12995",+34 943 664 681,,
2560,paciente,María Dolores,Albero,1988-02-19,"C. Olga Guerrero 44 Puerta 8 , Cuenca, 27818",+34977 588 846,,
2561,paciente,Vanesa,Manuel,1991-08-17,"Pasaje Viviana Casas 24 Apt. 10 , Pontevedra, 49483",+34 887 45 19 10,,
2562,administrativo,Ariadna,Andrés,1996-12-28,"Vial Jordán Noguera 26 Apt. 25 , Sevilla, 48318",+34 849 09 71 77,,
2563,doctor,Noemí,Yuste,1999-04-10,"Acceso Agustina Guillen 48 Piso 6 , Lugo, 36097",+34 921 41 96 50,Gastroenterología,Consultorio 3
2564,doctor,Vicenta,Sierra,1951-10-27,"Paseo Jose Francisco Nicolás 4, Cádiz, 19088",+34942 09 20 85,Endocrinología,Consultorio 8
2565,doctor,Edgardo,Cañellas,1983-09-13,"Rambla Rafael Alcántara 20, Guadalajara, 29179",+34979 400 018,Traumatología,Consultorio 7
2566,paciente,Bernarda,Pablo,1965-05-08,"Acceso de Consuelo Marco 43, Ciudad, 10217",+34 823 456 790,,
2567,paciente,Federico,Cases,1944-06-22,"Pasadizo Anabel Álvarez 8 Piso 8 , Cádiz, 41791",+34900 012 438,,
2568,paciente,Eligia,Aliaga,1947-01-18,"Urbanización Régulo Dávila 37, Asturias, 24250",+34 881 26 61 38,,
2569,administrativo,Mario,Miranda,1980-04-12,"Via de Aristides Hervás 801 Puerta 5 , Almería, 30386",+34975207429,,
2570,paciente,Eliseo,Torrent,1952-09-01,"Callejón Leopoldo Sanz 55, Vizcaya, 03404",+34 921 722 176,,
2571,doctor,Renata,Bellido,1965-04-01,"Alameda Alma Pou 85, Baleares, 39961",+34949 814 883,Pediatría,Consultorio 4
2572,paciente,Francisco,Vaquero,1990-01-07,"Vial de Lorenza Colomer 849, Melilla, 04704",+34975706532,,
2573,doctor,Jose Luis,Tur,1977-07-01,"Alameda de Nuria Andreu 80 Apt. 32 , Girona, 11520",+34 832425625,Endocrinología,Consultorio 5
2574,doctor,Eligio,Duarte,1955-06-28,"Vial de Alex Olmedo 3 Apt. 18 , Córdoba, 46281",+34987 848 294,Traumatología,Consultorio 9
2575,paciente,Camilo,Palomino,2002-01-01,"Vial Lourdes Mena 684, Málaga, 03788",+34 947466322,,
2576,doctor,Santos,Baños,1967-10-04,"Calle Viviana Gascón 37, Barcelona, 21841",+34884462276,Endocrinología,Consultorio 5
2577,paciente,Lupita,González,1961-10-06,"Avenida de Anita Vara 54, Córdoba, 35331",+34732 09 16 87,,
2578,doctor,Esmeralda,Rico,1965-04-26,"C. Ceferino Blasco 579, León, 27352",+34879998034,Pediatría,Consultorio 6
2579,administrativo,Nilda,Rodriguez,1956-03-25,"Pasadizo Verónica Conde 69, Cádiz, 50630",+34938 69 81 86,,
2580,paciente,Valero,Recio,1957-07-14,"Avenida de Baltasar Cañizares 66 Puerta 2 , Cáceres, 08723",+34 886 66 54 15,,
2581,doctor,Ángel,Viñas,2006-04-25,"Urbanización de María José Salamanca 562, Las Palmas, 29364",+34 824 109 921,Neurología,Consultorio 3
2582,doctor,José Manuel,Pelayo,1973-02-17,"Glorieta Ibán Mínguez 18 Piso 1 , Ourense, 25390",+34826236067,Oncología,Consultorio 8
2583,doctor,Manuela,Gracia,2000-03-29,"Urbanización Nieves Martinez 1, Vizcaya, 25135",+34 877 59 61 85,Endocrinología,Consultorio 10
2584,paciente,Cruz,Hernández,1958-09-14,"Glorieta de Corona Benavent 1, Albacete, 24852",+34 948 59 50 93,,
2585,paciente,Albano,Peña,1978-11-06,"Urbanización Chus Ríos 39 Apt. 92 , Málaga, 38269",+34 839 545 825,,
2586,administrativo,Pascuala,Barrera,1975-07-17,"Paseo Rosalinda Franco 62 Puerta 9 , Cuenca, 34581",+34887 172 555,,
2587,doctor,Estrella,Escobar,1987-07-25,"Avenida de Roldán Torrijos 41 Puerta 4 , La Coruña, 03606",+34 945 69 82 36,Oftalmología,Consultorio 6
2588,administrativo,Dominga,Guitart,1970-02-14,"Acceso Zoraida Bou 809 Piso 9 , Zamora, 51750",+34 900 733 431,,
2589,doctor,Delia,Ferrán,1978-06-23,"Paseo de Eligio Peñas 37, Almería, 16749",+34828 015 912,Oftalmología,Consultorio 7
2590,doctor,Florentina,Tamarit,2002-08-17,"Acceso de Luciana Taboada 88 Piso 8 , Madrid, 24601",+34971 64 42 76,Dermatología,Consultorio 2
